device,hiddenSize,windowLength,batchSize,learningRate,epoch,trainLoss,esLoss,esLossBaseline,epochSeconds
E,40,30,64,0.001,13,2.88938858,0.08262972,0.33073587,6.7
E,40,30,64,0.001,14,1.95796843,0.06655407,0.33073587,6.8
E,40,30,64,0.001,15,1.98206369,0.06960792,0.33073587,6.5
E,40,30,64,0.001,16,1.54915856,0.05365031,0.33073587,6.8
E,40,30,64,0.001,17,1.28554111,0.04453296,0.33073587,6.3
E,40,30,64,0.001,18,1.05589578,0.05050321,0.33073587,6.7
E,40,30,64,0.001,19,1.00845061,0.04188412,0.33073587,6.7
E,40,30,64,0.001,20,1.20010212,0.11173093,0.33073587,6.7
E,40,30,64,0.001,21,1.70414849,0.04419377,0.33073587,6.8
E,40,30,64,0.001,22,2.20799936,0.08156378,0.33073587,6.7
E,40,30,64,0.001,23,1.78620849,0.05120186,0.33073587,6.3
E,40,30,64,0.001,24,1.52902638,0.05028295,0.33073587,6.6
E,40,30,64,0.001,25,1.49445110,0.06501226,0.33073587,6.6
E,40,30,64,0.001,26,1.50043317,0.03970286,0.33073587,6.8
E,40,30,64,0.001,27,1.09591762,0.06401548,0.33073587,6.8
E,40,30,64,0.001,28,1.02334388,0.04093355,0.33073587,6.3
E,40,30,64,0.001,29,0.98839169,0.04870815,0.33073587,6.7
E,40,30,64,0.001,30,0.90318083,0.04235192,0.33073587,6.6
E,40,30,64,0.001,31,0.85575201,0.03894482,0.33073587,6.7
E,40,30,64,0.001,32,0.89674203,0.06006052,0.33073587,6.7
E,40,30,64,0.001,33,0.90231594,0.03306430,0.33073587,6.3
E,40,30,64,0.001,34,1.08375265,0.06195986,0.33073587,6.7
E,40,30,64,0.001,35,1.06499146,0.03456629,0.33073587,6.7
E,40,30,64,0.001,36,1.30999271,0.05989611,0.33073587,6.5
E,40,30,64,0.001,37,1.09094477,0.03742763,0.33073587,6.7
E,40,30,64,0.001,38,0.88967635,0.04636177,0.33073587,6.3
E,40,30,64,0.001,39,0.67940331,0.03436171,0.33073587,6.6
E,40,30,64,0.001,40,0.53715534,0.04451215,0.33073587,6.5
E,40,30,64,0.001,41,0.51517404,0.02962148,0.33073587,6.7
E,40,30,64,0.001,42,0.53787422,0.05063291,0.33073587,6.7
E,40,30,64,0.001,43,0.58299404,0.02886606,0.33073587,6.3
E,40,30,64,0.001,44,0.67808440,0.04078999,0.33073587,6.6
E,40,30,64,0.001,45,1.02622125,0.06857705,0.33073587,6.7
E,40,30,64,0.001,46,1.32072779,0.03676349,0.33073587,6.6
E,40,30,64,0.001,47,1.42397778,0.05600853,0.33073587,6.7
E,40,30,64,0.001,48,0.92387481,0.04699134,0.33073587,6.4
E,40,30,64,0.001,49,0.85689651,0.04069673,0.33073587,6.6
E,40,30,64,0.001,50,0.87989771,0.07083687,0.33073587,6.7
E,40,30,64,0.001,51,0.80406867,0.03966271,0.33073587,6.8
E,40,30,64,0.001,52,0.80014194,0.04735366,0.33073587,6.6
E,40,30,64,0.001,53,0.64241128,0.03986222,0.33073587,6.3
E,40,30,64,0.001,54,0.62067482,0.03490466,0.33073587,6.6
E,40,30,64,0.001,55,0.68510957,0.05218368,0.33073587,6.6
E,40,30,64,0.001,56,0.71518174,0.03166954,0.33073587,6.8
E,40,30,64,0.001,57,1.06305503,0.07269036,0.33073587,6.7
E,40,30,64,0.001,58,1.01223004,0.04079079,0.33073587,6.3
E,40,30,64,0.001,59,1.00593945,0.05445683,0.33073587,6.6
E,40,30,64,0.001,60,0.83784667,0.03708857,0.33073587,6.8
E,40,30,64,0.001,61,0.52162813,0.04199726,0.33073587,6.6
E,40,30,64,0.001,62,0.50936770,0.03674768,0.33073587,6.7
E,40,30,64,0.001,63,0.55422169,0.04520558,0.33073587,6.4
E,60,30,64,0.001,1,14.18428733,0.43730814,0.33073587,8.2
E,60,30,64,0.001,2,10.96840192,0.25986450,0.33073587,8.2
E,60,30,64,0.001,3,7.27820195,0.29451463,0.33073587,8.2
E,60,30,64,0.001,4,8.66959938,0.09287690,0.33073587,8.4
E,60,30,64,0.001,5,4.79084150,0.14304867,0.33073587,8.0
E,60,30,64,0.001,6,3.27564525,0.06885797,0.33073587,8.4
E,60,30,64,0.001,7,3.05871225,0.16198074,0.33073587,8.3
E,60,30,64,0.001,8,4.24123462,0.08478963,0.33073587,8.4
E,60,30,64,0.001,9,3.44213323,0.11096455,0.33073587,8.4
E,60,30,64,0.001,10,2.15908830,0.11076836,0.33073587,8.0
E,60,30,64,0.001,11,2.87351479,0.07085612,0.33073587,8.4
E,60,30,64,0.001,12,3.14240054,0.07302367,0.33073587,8.4
E,60,30,64,0.001,13,3.01206589,0.06640577,0.33073587,8.3
E,60,30,64,0.001,14,3.18200516,0.06389014,0.33073587,8.4
E,60,30,64,0.001,15,2.65608941,0.09520980,0.33073587,8.0
E,60,30,64,0.001,16,2.35363193,0.06876213,0.33073587,8.2
E,60,30,64,0.001,17,2.06581677,0.04505149,0.33073587,8.4
E,60,30,64,0.001,18,1.49085566,0.04283973,0.33073587,8.2
E,60,30,64,0.001,19,1.18563676,0.02977497,0.33073587,8.3
E,60,30,64,0.001,20,0.92975879,0.03178523,0.33073587,7.9
E,60,30,64,0.001,21,0.79053152,0.03047967,0.33073587,8.2
E,60,30,64,0.001,22,0.85558798,0.03421485,0.33073587,8.2
E,60,30,64,0.001,23,1.64411936,0.11407780,0.33073587,8.2
E,60,30,64,0.001,24,2.45700575,0.03679932,0.33073587,8.4
E,60,30,64,0.001,25,1.70882524,0.04904177,0.33073587,8.0
E,60,30,64,0.001,26,1.39058822,0.07976555,0.33073587,8.3
E,60,30,64,0.001,27,1.72914376,0.03653097,0.33073587,8.3
E,60,30,64,0.001,28,2.71835333,0.16092565,0.33073587,8.3
E,60,30,64,0.001,29,2.00931927,0.04290890,0.33073587,8.4
E,60,30,64,0.001,30,1.48426588,0.04879780,0.33073587,8.0
E,60,30,64,0.001,31,1.09045207,0.04962167,0.33073587,8.4
E,60,30,64,0.001,32,0.98747689,0.03180625,0.33073587,8.4
E,60,30,64,0.001,33,1.28966611,0.06910965,0.33073587,8.2
E,60,30,64,0.001,34,1.07787625,0.03262641,0.33073587,8.2
E,60,30,64,0.001,35,1.06879091,0.04003853,0.33073587,8.0
E,60,30,64,0.001,36,0.79267061,0.03240154,0.33073587,8.2
E,60,30,64,0.001,37,0.78721547,0.02757052,0.33073587,8.6
E,60,30,64,0.001,38,0.72471041,0.04399039,0.33073587,8.2
E,60,30,64,0.001,39,0.95834464,0.02971957,0.33073587,8.4
E,60,30,64,0.001,40,0.88767684,0.04297987,0.33073587,7.9
E,60,30,64,0.001,41,0.78628906,0.03558827,0.33073587,8.3
E,60,30,64,0.001,42,0.76512180,0.03505687,0.33073587,8.2
E,60,30,64,0.001,43,0.73980933,0.04228002,0.33073587,8.3
E,60,30,64,0.001,44,0.94820941,0.03015510,0.33073587,8.3
E,60,30,64,0.001,45,1.09709197,0.04452188,0.33073587,7.9
E,60,30,64,0.001,46,1.14698718,0.05160918,0.33073587,8.4
E,60,30,64,0.001,47,1.89488159,0.02799759,0.33073587,8.2
E,60,30,64,0.001,48,1.02411449,0.04407280,0.33073587,8.3
E,60,30,64,0.001,49,1.31734017,0.04278454,0.33073587,8.1
E,60,30,64,0.001,50,1.67269358,0.04794641,0.33073587,8.2
E,60,30,64,0.001,51,0.96694629,0.02775988,0.33073587,8.2
E,60,30,64,0.001,52,0.72843745,0.02435534,0.33073587,8.2
E,60,30,64,0.001,53,0.61097883,0.04158052,0.33073587,8.2
E,60,30,64,0.001,54,0.79945763,0.02660071,0.33073587,7.9
E,60,30,64,0.001,55,0.93295475,0.05030532,0.33073587,8.2
E,60,30,64,0.001,56,0.72627302,0.02325183,0.33073587,8.3
E,60,30,64,0.001,57,0.59520756,0.02555351,0.33073587,8.3
E,60,30,64,0.001,58,0.47493587,0.02480743,0.33073587,8.4
E,60,30,64,0.001,59,0.45647651,0.02000694,0.33073587,8.5
E,60,30,64,0.001,60,0.55120664,0.03636028,0.33073587,8.0
E,60,30,64,0.001,61,0.68844641,0.02246923,0.33073587,8.4
E,60,30,64,0.001,62,0.58271508,0.03025108,0.33073587,8.3
E,60,30,64,0.001,63,0.45375656,0.02130311,0.33073587,8.4
E,60,30,64,0.001,64,0.38234527,0.02205107,0.33073587,8.2
E,60,30,64,0.001,65,0.41294766,0.02485930,0.33073587,7.9
E,60,30,64,0.001,66,0.45973278,0.02583678,0.33073587,8.2
E,60,30,64,0.001,67,0.58069654,0.02335286,0.33073587,8.5
E,60,30,64,0.001,68,0.43289063,0.02563649,0.33073587,8.3
E,60,30,64,0.001,69,0.49144856,0.02024687,0.33073587,8.4
E,60,30,64,0.001,70,0.40432989,0.02243679,0.33073587,7.9
E,60,30,64,0.001,71,0.39157914,0.02235931,0.33073587,8.2
E,60,30,64,0.001,72,0.41777847,0.02204569,0.33073587,8.2
E,60,30,64,0.001,73,0.56399056,0.03194280,0.33073587,8.3
E,60,30,64,0.001,74,0.89761231,0.02456412,0.33073587,8.3
E,60,30,64,0.001,75,1.23605643,0.07493455,0.33073587,7.9
E,60,30,64,0.001,76,2.02655321,0.03962619,0.33073587,8.2
E,60,30,64,0.001,77,1.37814876,0.03407548,0.33073587,8.2
E,60,30,64,0.001,78,0.81684119,0.03826650,0.33073587,8.2
E,60,30,64,0.001,79,1.00700867,0.03798391,0.33073587,8.2
E,90,30,64,0.001,1,15.27122337,0.49096171,0.33073587,10.6
E,90,30,64,0.001,2,11.68278487,0.26204714,0.33073587,10.9
E,90,30,64,0.001,3,5.71023171,0.30464431,0.33073587,10.8
E,90,30,64,0.001,4,5.42170219,0.15916383,0.33073587,11.0
E,90,30,64,0.001,5,5.01351845,0.15532287,0.33073587,10.9
E,90,30,64,0.001,6,3.98146343,0.22320392,0.33073587,10.5
E,90,30,64,0.001,7,4.38115648,0.08507673,0.33073587,10.8
E,90,30,64,0.001,8,4.08266620,0.15699483,0.33073587,11.0
E,90,30,64,0.001,9,4.18336138,0.09954565,0.33073587,10.9
E,90,30,64,0.001,10,4.16756533,0.11875131,0.33073587,10.8
E,90,30,64,0.001,11,2.72863965,0.08447664,0.33073587,10.5
E,90,30,64,0.001,12,2.41515197,0.09045966,0.33073587,10.9
E,90,30,64,0.001,13,2.35823717,0.07722601,0.33073587,10.9
E,90,30,64,0.001,14,3.26088096,0.05860506,0.33073587,11.0
E,90,30,64,0.001,15,2.19275615,0.09531831,0.33073587,10.9
E,90,30,64,0.001,16,1.89464559,0.04416810,0.33073587,10.5
E,90,30,64,0.001,17,1.99426415,0.07251144,0.33073587,10.9
E,90,30,64,0.001,18,2.90766827,0.20002737,0.33073587,11.0
E,90,30,64,0.001,19,3.34440383,0.06983444,0.33073587,10.8
E,90,30,64,0.001,20,2.07764538,0.10956016,0.33073587,11.0
E,90,30,64,0.001,21,1.93089196,0.05919774,0.33073587,10.6
E,90,30,64,0.001,22,1.25075875,0.04914475,0.33073587,10.8
E,90,30,64,0.001,23,1.63928375,0.09979569,0.33073587,10.9
E,90,30,64,0.001,24,1.77063766,0.04708324,0.33073587,10.8
E,90,30,64,0.001,25,1.54319164,0.06220132,0.33073587,10.9
E,90,30,64,0.001,26,0.96640234,0.03388335,0.33073587,10.6
E,90,30,64,0.001,27,1.06725070,0.06700638,0.33073587,10.9
E,90,30,64,0.001,28,1.08666523,0.04152109,0.33073587,10.8
E,90,30,64,0.001,29,0.87771227,0.03468504,0.33073587,10.8
E,90,30,64,0.001,30,1.00157412,0.05872720,0.33073587,10.8
E,90,30,64,0.001,31,0.96506688,0.03297778,0.33073587,10.5
E,90,30,64,0.001,32,1.16540978,0.07921102,0.33073587,10.8
E,90,30,64,0.001,33,1.18903758,0.03737785,0.33073587,10.9
E,90,30,64,0.001,34,1.01510452,0.05567871,0.33073587,10.8
E,90,30,64,0.001,35,1.18431420,0.04342413,0.33073587,10.9
E,90,30,64,0.001,36,0.88706298,0.04371288,0.33073587,10.5
E,90,30,64,0.001,37,1.44752897,0.06730993,0.33073587,11.0
E,90,30,64,0.001,38,1.99742982,0.04395784,0.33073587,10.8
E,90,30,64,0.001,39,1.61245143,0.05712686,0.33073587,11.0
E,90,30,64,0.001,40,1.40174916,0.04201011,0.33073587,10.9
E,90,30,64,0.001,41,0.99010937,0.03797784,0.33073587,10.5
E,90,30,64,0.001,42,1.18754382,0.07240531,0.33073587,10.8
E,90,30,64,0.001,43,1.26349755,0.03430624,0.33073587,10.8
E,90,30,64,0.001,44,1.41785420,0.05361312,0.33073587,10.8
E,90,30,64,0.001,45,1.25166568,0.04169627,0.33073587,10.9
E,90,30,64,0.001,46,1.51804140,0.05779320,0.33073587,10.6
E,90,30,64,0.001,47,1.99330397,0.11440261,0.33073587,11.0
E,90,30,64,0.001,48,1.52430060,0.03546771,0.33073587,10.8
E,90,30,64,0.001,49,1.22519854,0.10995139,0.33073587,10.9
E,90,30,64,0.001,50,1.29558597,0.04263100,0.33073587,10.5
E,90,30,64,0.001,51,0.96511635,0.05068047,0.33073587,10.8
E,40,60,64,0.001,1,46.76006661,0.26625280,0.33073587,6.8
E,40,60,64,0.001,2,23.68820370,0.24103882,0.33073587,6.8
E,40,60,64,0.001,3,15.52463265,0.17550381,0.33073587,6.6
E,40,60,64,0.001,4,12.33573532,0.11588502,0.33073587,6.8
E,40,60,64,0.001,5,9.84541017,0.08998905,0.33073587,6.3
E,40,60,64,0.001,6,8.47067976,0.12034456,0.33073587,6.7
E,40,60,64,0.001,7,8.56873935,0.07648156,0.33073587,6.8
E,40,60,64,0.001,8,11.07910853,0.08659062,0.33073587,6.6
E,40,60,64,0.001,9,7.21332249,0.08023612,0.33073587,6.6
E,40,60,64,0.001,10,5.45243230,0.05949132,0.33073587,6.3
E,40,60,64,0.001,11,5.23022820,0.08028594,0.33073587,6.8
E,40,60,64,0.001,12,5.34090258,0.07086632,0.33073587,6.6
E,40,60,64,0.001,13,3.86772799,0.04708822,0.33073587,6.6
E,40,60,64,0.001,14,3.00444044,0.05076565,0.33073587,6.8
E,40,60,64,0.001,15,2.77410485,0.03660783,0.33073587,6.7
E,40,60,64,0.001,16,2.45543002,0.04692589,0.33073587,6.3
E,40,60,64,0.001,17,2.37005158,0.03510727,0.33073587,6.6
E,40,60,64,0.001,18,2.37166727,0.04550578,0.33073587,6.6
E,40,60,64,0.001,19,2.50320023,0.04012596,0.33073587,6.6
E,40,60,64,0.001,20,2.47788854,0.03221416,0.33073587,6.7
E,40,60,64,0.001,21,2.54329274,0.05499003,0.33073587,6.6
E,40,60,64,0.001,22,3.26865150,0.03094314,0.33073587,6.3
E,40,60,64,0.001,23,3.52468874,0.06004736,0.33073587,6.8
E,40,60,64,0.001,24,3.14862311,0.04099766,0.33073587,6.8
E,40,60,64,0.001,25,2.63750981,0.03897941,0.33073587,6.7
E,40,60,64,0.001,26,2.35653248,0.04083737,0.33073587,6.8
E,40,60,64,0.001,27,1.96887270,0.03612102,0.33073587,6.8
E,40,60,64,0.001,28,1.75097060,0.03541577,0.33073587,6.3
E,40,60,64,0.001,29,1.54117111,0.03501524,0.33073587,6.6
E,40,60,64,0.001,30,1.44639927,0.03206185,0.33073587,6.6
E,40,60,64,0.001,31,1.40491522,0.03478057,0.33073587,6.8
E,40,60,64,0.001,32,1.41049770,0.03132288,0.33073587,6.8
E,40,60,64,0.001,33,1.58679632,0.03490605,0.33073587,6.8
E,40,60,64,0.001,34,1.90070661,0.03903886,0.33073587,6.3
E,40,60,64,0.001,35,2.62129613,0.03619365,0.33073587,6.6
E,40,60,64,0.001,36,2.08349283,0.03599023,0.33073587,6.8
E,40,60,64,0.001,37,1.47350421,0.02918747,0.33073587,6.6
E,40,60,64,0.001,38,1.27378146,0.03342765,0.33073587,6.6
E,40,60,64,0.001,39,1.25045349,0.03033369,0.33073587,6.3
E,40,60,64,0.001,40,1.32392343,0.03109887,0.33073587,6.8
E,40,60,64,0.001,41,1.42940767,0.03771487,0.33073587,6.9
E,40,60,64,0.001,42,1.58959201,0.02935058,0.33073587,6.6
E,40,60,64,0.001,43,1.49240865,0.04300044,0.33073587,6.6
E,40,60,64,0.001,44,1.47339449,0.02815397,0.33073587,6.8
E,40,60,64,0.001,45,1.53877804,0.03860217,0.33073587,6.3
E,40,60,64,0.001,46,1.51351108,0.02966377,0.33073587,6.8
E,40,60,64,0.001,47,1.51075595,0.03352445,0.33073587,6.8
E,40,60,64,0.001,48,1.41009138,0.03966306,0.33073587,6.6
E,40,60,64,0.001,49,1.36349223,0.02948894,0.33073587,6.6
E,40,60,64,0.001,50,1.36528391,0.03542786,0.33073587,6.8
E,40,60,64,0.001,51,1.19799050,0.02629853,0.33073587,6.4
E,40,60,64,0.001,52,1.19354676,0.03376135,0.33073587,6.7
E,40,60,64,0.001,53,1.31531627,0.02925478,0.33073587,6.7
E,40,60,64,0.001,54,1.47099789,0.03198969,0.33073587,6.8
E,40,60,64,0.001,55,1.71772917,0.03232398,0.33073587,6.8
E,40,60,64,0.001,56,1.46819396,0.02473153,0.33073587,6.6
E,40,60,64,0.001,57,1.41826964,0.03621731,0.33073587,6.3
E,40,60,64,0.001,58,1.32151288,0.02618354,0.33073587,6.8
E,40,60,64,0.001,59,1.40351056,0.03668263,0.33073587,6.6
E,40,60,64,0.001,60,1.44396544,0.02760079,0.33073587,6.8
E,40,60,64,0.001,61,1.24495963,0.03069678,0.33073587,6.6
E,40,60,64,0.001,62,0.99157544,0.02798589,0.33073587,6.3
E,40,60,64,0.001,63,0.82166727,0.02739900,0.33073587,6.6
E,40,60,64,0.001,64,0.78018900,0.02889867,0.33073587,6.6
E,40,60,64,0.001,65,0.84075035,0.02858188,0.33073587,6.8
E,40,60,64,0.001,66,0.88689456,0.03152976,0.33073587,6.6
E,40,60,64,0.001,67,0.93500988,0.02888327,0.33073587,6.3
E,40,60,64,0.001,68,0.93024636,0.03093297,0.33073587,6.6
E,40,60,64,0.001,69,0.96299942,0.02679582,0.33073587,6.5
E,40,60,64,0.001,70,1.23855107,0.03099013,0.33073587,6.5
E,40,60,64,0.001,71,1.43057779,0.03233271,0.33073587,6.6
E,40,60,64,0.001,72,1.77239353,0.03037495,0.33073587,6.8
E,40,60,64,0.001,73,1.56435039,0.03899488,0.33073587,6.3
E,40,60,64,0.001,74,1.19993385,0.02483803,0.33073587,6.6
E,40,60,64,0.001,75,1.12933298,0.03507202,0.33073587,6.8
E,40,60,64,0.001,76,0.94961365,0.02487066,0.33073587,6.6
E,60,60,64,0.001,1,36.03059909,0.43171669,0.33073587,8.2
E,60,60,64,0.001,2,20.03655174,0.30209183,0.33073587,7.9
E,60,60,64,0.001,3,19.91934583,0.25450112,0.33073587,8.2
E,60,60,64,0.001,4,14.20069350,0.16318321,0.33073587,8.3
E,60,60,64,0.001,5,11.08253948,0.13262895,0.33073587,8.3
E,60,60,64,0.001,6,5.81740453,0.18749757,0.33073587,8.3
E,60,60,64,0.001,7,5.00972490,0.09580135,0.33073587,8.4
E,60,60,64,0.001,8,5.14528871,0.15208202,0.33073587,8.0
E,60,60,64,0.001,9,4.59093115,0.06408259,0.33073587,8.4
E,60,60,64,0.001,10,3.67801610,0.09036834,0.33073587,8.4
E,60,60,64,0.001,11,3.43954717,0.06247213,0.33073587,8.2
E,60,60,64,0.001,12,3.31845875,0.06608224,0.33073587,8.2
E,60,60,64,0.001,13,3.41078649,0.05133274,0.33073587,8.4
E,60,60,64,0.001,14,3.86185998,0.05475844,0.33073587,8.0
E,60,60,64,0.001,15,3.64232663,0.03538019,0.33073587,8.4
E,60,60,64,0.001,16,4.11584856,0.07796649,0.33073587,8.3
E,60,60,64,0.001,17,4.03212889,0.04679728,0.33073587,8.2
E,60,60,64,0.001,18,4.73668118,0.09867154,0.33073587,8.4
E,60,60,64,0.001,19,3.86605581,0.03849155,0.33073587,8.2
E,60,60,64,0.001,20,3.56564167,0.08687614,0.33073587,7.9
E,60,60,64,0.001,21,2.49113246,0.03819162,0.33073587,8.4
E,60,60,64,0.001,22,1.88173699,0.04705609,0.33073587,8.4
E,60,60,64,0.001,23,1.54456110,0.02984377,0.33073587,8.2
E,60,60,64,0.001,24,1.33874761,0.03549506,0.33073587,8.4
E,60,60,64,0.001,25,1.24330730,0.02625259,0.33073587,7.9
E,60,60,64,0.001,26,1.17226928,0.03251900,0.33073587,8.4
E,60,60,64,0.001,27,1.19151677,0.02477185,0.33073587,8.4
E,60,60,64,0.001,28,1.21945824,0.03503356,0.33073587,8.2
E,60,60,64,0.001,29,1.34426790,0.02456403,0.33073587,8.4
E,60,60,64,0.001,30,1.48790518,0.03530968,0.33073587,8.2
E,60,60,64,0.001,31,1.82221877,0.03540502,0.33073587,7.9
E,60,60,64,0.001,32,2.98667868,0.03400686,0.33073587,8.2
E,60,60,64,0.001,33,4.25236609,0.11663365,0.33073587,8.4
E,60,60,64,0.001,34,4.31813220,0.04246083,0.33073587,8.4
E,60,60,64,0.001,35,4.46711810,0.07680309,0.33073587,8.4
E,60,60,64,0.001,36,3.25339475,0.03720980,0.33073587,8.0
E,60,60,64,0.001,37,2.03033520,0.03382131,0.33073587,8.2
E,60,60,64,0.001,38,1.48541448,0.02831004,0.33073587,8.4
E,60,60,64,0.001,39,1.33412044,0.02421131,0.33073587,8.3
E,60,60,64,0.001,40,1.27051703,0.02651903,0.33073587,8.4
E,60,60,64,0.001,41,1.45143334,0.02558357,0.33073587,8.4
E,60,60,64,0.001,42,1.64346572,0.03166698,0.33073587,7.9
E,60,60,64,0.001,43,1.93709870,0.02633076,0.33073587,8.4
E,60,60,64,0.001,44,1.80614787,0.02750298,0.33073587,8.3
E,60,60,64,0.001,45,1.35598674,0.02316077,0.33073587,8.4
E,60,60,64,0.001,46,1.14909621,0.02345970,0.33073587,8.5
E,60,60,64,0.001,47,0.93382460,0.02245222,0.33073587,8.4
E,60,60,64,0.001,48,0.81615254,0.02140164,0.33073587,8.0
E,60,60,64,0.001,49,0.75996460,0.02333939,0.33073587,8.4
E,60,60,64,0.001,50,0.76040338,0.02020291,0.33073587,8.2
E,60,60,64,0.001,51,0.83009564,0.02726326,0.33073587,8.4
E,60,60,64,0.001,52,0.96101958,0.01966139,0.33073587,8.2
E,60,60,64,0.001,53,1.21975223,0.03451126,0.33073587,8.2
E,60,60,64,0.001,54,1.28428980,0.01891058,0.33073587,8.0
E,60,60,64,0.001,55,1.39508106,0.03308229,0.33073587,8.2
E,60,60,64,0.001,56,1.19082888,0.02206708,0.33073587,8.4
E,60,60,64,0.001,57,1.28435173,0.02668819,0.33073587,8.3
E,60,60,64,0.001,58,1.14914541,0.02720764,0.33073587,8.3
E,60,60,64,0.001,59,1.48856086,0.02808027,0.33073587,7.9
E,60,60,64,0.001,60,1.54377766,0.02889754,0.33073587,8.3
E,60,60,64,0.001,61,1.08280990,0.02396898,0.33073587,8.4
E,60,60,64,0.001,62,0.96249515,0.02490458,0.33073587,8.1
E,60,60,64,0.001,63,0.91827477,0.02219956,0.33073587,8.4
E,60,60,64,0.001,64,0.99810839,0.02597639,0.33073587,8.4
E,60,60,64,0.001,65,1.09896166,0.02014470,0.33073587,7.9
E,60,60,64,0.001,66,1.27952960,0.03072650,0.33073587,8.2
E,60,60,64,0.001,67,1.27770531,0.02069422,0.33073587,8.2
E,60,60,64,0.001,68,1.15123251,0.03395509,0.33073587,8.2
E,60,60,64,0.001,69,0.92495958,0.02095539,0.33073587,8.4
E,60,60,64,0.001,70,0.84618192,0.02994796,0.33073587,8.0
E,60,60,64,0.001,71,0.89366629,0.02029248,0.33073587,8.2
E,60,60,64,0.001,72,1.02945147,0.02547745,0.33073587,8.4
E,60,60,64,0.001,73,0.88642333,0.01993983,0.33073587,8.2
E,60,60,64,0.001,74,0.71732951,0.02274606,0.33073587,8.2
E,90,60,64,0.001,1,33.59768412,0.47892022,0.33073587,11.1
E,90,60,64,0.001,2,22.56066348,0.14752990,0.33073587,10.6
E,90,60,64,0.001,3,10.03777371,0.24778660,0.33073587,10.9
E,90,60,64,0.001,4,16.14023174,0.25619321,0.33073587,10.9
E,90,60,64,0.001,5,14.48244393,0.15461270,0.33073587,11.0
E,90,60,64,0.001,6,11.63754049,0.15365569,0.33073587,10.8
E,90,60,64,0.001,7,7.50206501,0.10131427,0.33073587,11.0
E,90,60,64,0.001,8,8.92684391,0.14145025,0.33073587,10.6
E,90,60,64,0.001,9,6.50576074,0.06788675,0.33073587,10.8
E,90,60,64,0.001,10,6.73489357,0.16166297,0.33073587,10.9
E,90,60,64,0.001,11,5.89674090,0.06181414,0.33073587,10.9
E,90,60,64,0.001,12,3.66438133,0.07349454,0.33073587,11.0
E,90,60,64,0.001,13,2.70065580,0.04425051,0.33073587,11.0
E,90,60,64,0.001,14,2.05220225,0.04325963,0.33073587,10.6
E,90,60,64,0.001,15,1.78496399,0.03743714,0.33073587,11.0
E,90,60,64,0.001,16,1.73322936,0.03603514,0.33073587,10.9
E,90,60,64,0.001,17,1.89122346,0.03146254,0.33073587,11.0
E,90,60,64,0.001,18,1.85273175,0.03198853,0.33073587,11.0
E,90,60,64,0.001,19,1.96886291,0.02722884,0.33073587,10.6
E,90,60,64,0.001,20,2.21182439,0.04808502,0.33073587,10.8
E,90,60,64,0.001,21,2.78634767,0.04182334,0.33073587,11.0
E,90,60,64,0.001,22,3.03725907,0.04933500,0.33073587,11.0
E,90,60,64,0.001,23,2.69093731,0.04307029,0.33073587,11.0
E,90,60,64,0.001,24,2.03213390,0.03310634,0.33073587,10.8
E,90,60,64,0.001,25,1.99488254,0.04462316,0.33073587,10.6
E,90,60,64,0.001,26,1.97469982,0.02573619,0.33073587,11.1
E,90,60,64,0.001,27,2.28972599,0.04517678,0.33073587,10.8
E,90,60,64,0.001,28,1.93947599,0.02966301,0.33073587,11.0
E,90,60,64,0.001,29,1.88750829,0.03375345,0.33073587,10.9
E,90,60,64,0.001,30,2.38533155,0.03938206,0.33073587,10.7
E,90,60,64,0.001,31,3.32348650,0.03900439,0.33073587,10.9
E,90,60,64,0.001,32,3.27249677,0.03426224,0.33073587,10.9
E,90,60,64,0.001,33,1.74496032,0.03249426,0.33073587,11.1
E,90,60,64,0.001,34,1.50582996,0.02599309,0.33073587,11.0
E,90,60,64,0.001,35,1.40194471,0.02897361,0.33073587,11.0
E,90,60,64,0.001,36,1.44623030,0.02724327,0.33073587,10.7
E,90,60,64,0.001,37,1.53088948,0.02300064,0.33073587,10.9
E,90,60,64,0.001,38,1.54694028,0.03604995,0.33073587,11.0
E,90,60,64,0.001,39,1.45984950,0.02113929,0.33073587,11.0
E,90,60,64,0.001,40,1.46158696,0.03724374,0.33073587,10.9
E,90,60,64,0.001,41,1.33674689,0.01992800,0.33073587,10.6
E,90,60,64,0.001,42,1.30403367,0.03242157,0.33073587,11.0
E,90,60,64,0.001,43,1.39421023,0.02314706,0.33073587,10.9
E,90,60,64,0.001,44,1.36981885,0.02145140,0.33073587,11.0
E,90,60,64,0.001,45,1.63021957,0.02902264,0.33073587,11.0
E,90,60,64,0.001,46,1.76581544,0.02525412,0.33073587,11.0
E,90,60,64,0.001,47,1.87527637,0.02467662,0.33073587,10.6
E,90,60,64,0.001,48,1.31776126,0.02610207,0.33073587,11.0
E,90,60,64,0.001,49,1.34746099,0.02267894,0.33073587,11.1
E,90,60,64,0.001,50,1.35891998,0.02724614,0.33073587,11.0
E,90,60,64,0.001,51,1.64833994,0.02737744,0.33073587,10.9
E,90,60,64,0.001,52,1.41694740,0.02485695,0.33073587,10.6
E,90,60,64,0.001,53,1.29600383,0.02483327,0.33073587,10.9
E,90,60,64,0.001,54,1.20654935,0.02520707,0.33073587,11.0
E,90,60,64,0.001,55,1.45857013,0.02360002,0.33073587,10.9
E,90,60,64,0.001,56,1.68822074,0.03726571,0.33073587,11.1
